51360000,1659100,1659200,1658300,1658400,129596
51420000,1658300,1658300,1656700,1657000,390527
51480000,1657100,1657900,1657000,1657900,218962
51540000,1657900,1658200,1657600,1657600,259040
51600000,1657500,1660500,1657000,1659400,953454
51660000,1659300,1660000,1658500,1659100,726692
51720000,1659000,1659500,1658700,1659300,222384
51780000,1659300,1659600,1656800,1656800,496049
51840000,1656800,1658400,1656800,1657800,519313
51900000,1658000,1658600,1657800,1657900,286288
51960000,1658100,1658800,1658000,1658400,197792
52020000,1658400,1658600,1657000,1657900,526328
52080000,1657900,1658900,1657400,1658800,318373
52140000,1658800,1659800,1658800,1659700,606265
52200000,1659700,1660800,1659000,1660800,648519
52260000,1660700,1660800,1659900,1660100,224488
52320000,1660200,1660500,1660000,1660000,200582
52380000,1660000,1661500,1660000,1661100,618257
52440000,1661100,1661900,1660900,1661400,592483
52500000,1661400,1661600,1660500,1660600,320358
52560000,1660700,1661000,1660600,1660800,141410
52620000,1660800,1661000,1660500,1660800,201390
52680000,1660700,1660700,1659500,1659500,294235
52740000,1659500,1660100,1659400,1659700,190121
52800000,1659600,1660000,1659200,1659400,408273
52860000,1659300,1659900,1659300,1659900,80913
52920000,1659800,1659800,1659200,1659300,90772
52980000,1659300,1659400,1658700,1659300,155572
53040000,1659400,1659700,1659100,1659700,257715
53100000,1659900,1660000,1659200,1659200,381702
53160000,1659200,1659800,1658600,1658900,350768
53220000,1658900,1660000,1658900,1659300,162077
53280000,1659400,1659900,1659200,1659900,113862
53340000,1659800,1660200,1659600,1659900,106755
53400000,1659800,1659800,1659400,1659700,130300
53460000,1659700,1659800,1659300,1659600,109004
53520000,1659500,1660500,1659400,1660400,242376
53580000,1660400,1660900,1660300,1660400,206723
53640000,1660300,1660500,1659600,1659600,150844
53700000,1659600,1660200,1659600,1660100,109823
53760000,1660100,1661000,1660100,1660600,234744
53820000,1660600,1661000,1660600,1660900,201103
53880000,1660900,1662000,1660900,1661700,599624
53940000,1661700,1662000,1661500,1661500,217257
54000000,1661600,1662000,1661000,1661000,227396
54060000,1661000,1661400,1660800,1661000,103008
54120000,1661300,1661300,1661000,1661300,96767
54180000,1661300,1661400,1661100,1661200,107567
54240000,1661200,1661300,1660700,1661300,219865
54300000,1661400,1661400,1660000,1660200,324254
54360000,1660300,1661200,1660200,1660700,126738
54420000,1660800,1660800,1659700,1659800,210120
54480000,1659800,1660300,1659500,1660100,141336
54540000,1660200,1661200,1660100,1660800,157539
54600000,1660900,1661200,1660800,1660900,72955
54660000,1660900,1661200,1660300,1660500,112769
54720000,1660600,1661100,1660400,1660700,92876
54780000,1660600,1660900,1660200,1660500,130181
54840000,1660500,1660600,1660000,1660000,168862
54900000,1659900,1660600,1659800,1660400,171371
54960000,1660500,1660600,1659500,1659900,609379
55020000,1659800,1659900,1659000,1659300,306245
55080000,1659300,1659600,1659200,1659500,225758
55140000,1659500,1660000,1659400,1659800,252682
55200000,1659700,1660000,1659200,1659800,177567
55260000,1659900,1660300,1659900,1660000,730280
55320000,1660000,1660000,1659700,1659900,114993
55380000,1659900,1660400,1659800,1660000,110262
55440000,1660000,1660100,1658700,1659500,291658
55500000,1659600,1659800,1659000,1659800,135128
55560000,1659800,1660700,1659800,1660000,201004
55620000,1660000,1660100,1659400,1659900,178091
55680000,1659900,1659900,1659200,1659300,151234
55740000,1659400,1659500,1658200,1659500,640317
55800000,1659500,1660100,1659500,1659900,316020
55860000,1659800,1660500,1659800,1660500,125234
55920000,1660500,1660700,1660300,1660400,190295
55980000,1660300,1661600,1660300,1661600,556737
56040000,1661600,1661700,1660700,1661100,439555
56100000,1661100,1661200,1660600,1661000,204574
56160000,1661000,1661100,1660400,1660700,122049
56220000,1660700,1660800,1660300,1660300,168383
56280000,1660300,1660400,1659500,1659800,399432
56340000,1659700,1659700,1658400,1659000,650840
56400000,1658900,1659200,1658700,1658900,250798
56460000,1658800,1658900,1657900,1658200,344838
56520000,1658200,1658700,1657700,1657900,765949
56580000,1657900,1658400,1657800,1657800,302625
56640000,1657800,1658300,1657700,1658200,285812
56700000,1658100,1658100,1656600,1657000,1114760
56760000,1656900,1657000,1655700,1656100,613606
56820000,1656100,1656200,1654500,1654800,718701
56880000,1654700,1654900,1653900,1654400,713810
